epoch, accuracy, loss,
1148,0.94,0.47496430835048,
1149,0.94,0.47536008077483,
1150,0.935,0.47692207790287,
1151,0.945,0.47929951104538,
1152,0.94,0.48202500833955,
1153,0.94,0.48455001902755,
1154,0.935,0.48637263317345,
1155,0.93,0.48708487496197,
1156,0.93,0.48658536975291,
1157,0.935,0.48500274286055,
1158,0.94,0.48269022501669,
1159,0.94,0.48008915567623,
1160,0.94,0.47760106838005,
1161,0.94,0.47552417958853,
1162,0.935,0.47404567042263,
1163,0.94,0.4732371848505,
1164,0.94,0.47306152664522,
1165,0.945,0.47338333480967,
1166,0.945,0.47400834007711,
1167,0.945,0.47472111935845,
1168,0.945,0.4753214524202,
1169,0.945,0.47562125430803,
1170,0.945,0.47551248254335,
1171,0.945,0.47496968543889,
1172,0.945,0.47408305295554,
1173,0.945,0.47297718736978,
1174,0.945,0.47181005885547,
1175,0.95,0.47073581602892,
1176,0.945,0.46986248597024,
1177,0.945,0.46927537960108,
1178,0.945,0.46899585040833,
1179,0.945,0.46898172362637,
1180,0.945,0.46913607069432,
1181,0.945,0.46933465346781,
1182,0.945,0.46944361201607,
1183,0.945,0.46939182121759,
1184,0.945,0.46909633403314,
1185,0.945,0.46851987644525,
1186,0.945,0.46771552541051,
1187,0.945,0.46680776500277,
1188,0.945,0.46594285148746,
1189,0.945,0.46518642743626,
1190,0.95,0.46461507018135,
1191,0.95,0.46424652187054,
1192,0.95,0.46405562341928,
1193,0.945,0.46396838613833,
1194,0.945,0.46392646767981,
1195,0.945,0.46388726647453,
1196,0.945,0.463790053349,
1197,0.945,0.46355192721875,
1198,0.945,0.46315853525798,
1199,0.945,0.46264211372078,
1200,0.945,0.46203487076757,
1201,0.945,0.41822875894606,
1202,0.93,0.40182989227685,
1203,0.93,0.39942238865337,
1204,0.925,0.40359374629884,
1205,0.94,0.41404748470318,
1206,0.94,0.43504198140163,
1207,0.94,0.46880592633351,
1208,0.93,0.49956106159036,
1209,0.92,0.5214110295721,
1210,0.91,0.54282167175916,
1211,0.905,0.54646575903736,
1212,0.91,0.54277890336683,
1213,0.915,0.52837117913138,
1214,0.92,0.49660977532212,
1215,0.935,0.46970686411873,
1216,0.94,0.450100589644,
1217,0.93,0.43773449742349,
1218,0.92,0.4318378890909,
1219,0.925,0.43192548924395,
1220,0.94,0.43791976647015,
1221,0.945,0.44916992157225,
1222,0.945,0.46395065530129,
1223,0.94,0.47119891534251,
1224,0.935,0.47081078334236,
1225,0.93,0.46763215905996,
1226,0.93,0.47302140373545,
1227,0.93,0.47418839242033,
1228,0.935,0.46838682809174,
1229,0.95,0.45561672991788,
1230,0.945,0.44521553996149,
1231,0.95,0.43848796468224,
1232,0.95,0.43571825358154,
1233,0.945,0.43664257641,
1234,0.945,0.44081718341852,
1235,0.945,0.44736845887372,
1236,0.945,0.44798055072449,
1237,0.94,0.45415872959237,
1238,0.93,0.45892124086117,
1239,0.93,0.45715973091155,
1240,0.93,0.45616610931672,
1241,0.935,0.45650438822254,
1242,0.94,0.45114288712462,
1243,0.945,0.45119455288467,
1244,0.945,0.44481645714814,
1245,0.945,0.43995832204421,
1246,0.945,0.43712510764511,
1247,0.945,0.43642717952382,
1248,0.945,0.43769351095077,
1249,0.945,0.44053928769016,
1250,0.945,0.44430118692544,
1251,0.945,0.44820689130553,
1252,0.945,0.44452516041198,
1253,0.94,0.44610552116679,
1254,0.94,0.44635381957788,
1255,0.94,0.44525658982911,
1256,0.94,0.44313172061522,
1257,0.945,0.4468121433933,
1258,0.945,0.44354970369048,
1259,0.945,0.44069940213623,
1260,0.945,0.43864295568756,
1261,0.945,0.43754952732567,
1262,0.94,0.43742039635047,
1263,0.945,0.43810086677727,
1264,0.945,0.43931441709024,
1265,0.945,0.44070777499229,
1266,0.945,0.44190019347182,
1267,0.945,0.44259207788176,
1268,0.945,0.44262126737996,
1269,0.945,0.44198593826677,
1270,0.945,0.4408119519222,
1271,0.945,0.43932863211851,
1272,0.945,0.43779311721135,
1273,0.945,0.43647259530853,
1274,0.945,0.43552316636992,
1275,0.95,0.43501548395368,
1276,0.945,0.43494667835155,
1277,0.945,0.43519712716892,
1278,0.945,0.43562292043447,
1279,0.945,0.43606192485403,
1280,0.945,0.43048178090882,
1281,0.945,0.43037880000128,
1282,0.945,0.42996215561451,
1283,0.945,0.42926745829744,
1284,0.945,0.42838131037119,
1285,0.945,0.42744998140554,
1286,0.945,0.42659694825005,
1287,0.945,0.42590846642817,
1288,0.945,0.42546910319909,
1289,0.945,0.42527723091719,
1290,0.945,0.42527167926298,
1291,0.945,0.42535377352933,
1292,0.945,0.42539631360074,
1293,0.945,0.42533536381135,
1294,0.945,0.42511700055937,
1295,0.945,0.42474729959346,
1296,0.945,0.42425009184041,
1297,0.945,0.42370918869618,
1298,0.945,0.42317814881117,
1299,0.945,0.42272898538383,
1300,0.945,0.42235616793794,
1301,0.935,0.38229586713645,
1302,0.925,0.37016155102936,
1303,0.915,0.37196597818004,
1304,0.925,0.37820466766434,
1305,0.93,0.39079481187385,
1306,0.945,0.41750231358166,
1307,0.94,0.46271454936276,
1308,0.925,0.48844322161277,
1309,0.91,0.51340027793958,
1310,0.91,0.50805046587903,
1311,0.91,0.50279127909793,
1312,0.915,0.50154161828466,
1313,0.925,0.4908697834199,
1314,0.94,0.45021229203777,
1315,0.945,0.42110271286726,
1316,0.94,0.4034954438883,
1317,0.93,0.39479334627349,
1318,0.93,0.39307951285847,
1319,0.935,0.39789860630792,
1320,0.95,0.40953595594363,
1321,0.945,0.41967497976118,
1322,0.935,0.4312691374576,
1323,0.925,0.43834982667315,
1324,0.92,0.44570361175971,
1325,0.925,0.44654051637171,
1326,0.93,0.44123679779007,
1327,0.935,0.43254967175444,
1328,0.945,0.42300178440777,
1329,0.945,0.41400627195308,
1330,0.95,0.40373892650539,
1331,0.95,0.39856785467346,
1332,0.95,0.39825727229961,
1333,0.95,0.4023758838535,
1334,0.95,0.40603923917252,
1335,0.945,0.41347302610473,
1336,0.94,0.42017813711122,
1337,0.935,0.42411494043679,
1338,0.93,0.42645829629625,
1339,0.93,0.42629663832685,
1340,0.935,0.42549704716733,
1341,0.94,0.42034839041684,
1342,0.945,0.41468854442432,
1343,0.945,0.4096785209164,
1344,0.95,0.4079155671702,
1345,0.955,0.40467352744363,
1346,0.955,0.40407759967993,
1347,0.955,0.40591284718148,
1348,0.95,0.40964623019306,
1349,0.945,0.40955255991111,
1350,0.945,0.41178105460579,
1351,0.945,0.41416201052492,
1352,0.94,0.41544815380426,
1353,0.94,0.41536121165906,
1354,0.945,0.41399844850987,
1355,0.945,0.4117207321293,
1356,0.945,0.40906789850659,
1357,0.945,0.4070155565607,
1358,0.95,0.40439107164353,
1359,0.95,0.4027362125405,
1360,0.95,0.40213892221813,
1361,0.95,0.4025208221283,
1362,0.94,0.40362696198716,
1363,0.945,0.40465587875435,
1364,0.945,0.40571358679534,
1365,0.945,0.40650527551483,
1366,0.945,0.40678997471417,
1367,0.945,0.40647612860978,
1368,0.945,0.40561034421901,
1369,0.945,0.40435890621985,
1370,0.95,0.40297643267814,
1371,0.95,0.40169524488245,
1372,0.95,0.40068708940005,
1373,0.95,0.40005319718999,
1374,0.95,0.39981488147767,
1375,0.955,0.39991445770917,
1376,0.95,0.4002520479336,
1377,0.95,0.40067138214021,
1378,0.95,0.40101225854006,
1379,0.95,0.40114559479207,
1380,0.95,0.40099518848147,
1381,0.95,0.40054465411399,
1382,0.95,0.39984175190948,
1383,0.95,0.39898934101581,
1384,0.95,0.39811545338847,
1385,0.955,0.39737121180392,
1386,0.955,0.39682794423535,
1387,0.955,0.39651479440398,
1388,0.955,0.39641437165616,
1389,0.95,0.39647127717539,
1390,0.95,0.39657568322706,
1391,0.95,0.39664558280739,
1392,0.95,0.39658790859106,
1393,0.95,0.39636674224538,
1394,0.95,0.39598362941348,
1395,0.95,0.39546665658584,
1396,0.95,0.39489992291527,
1397,0.95,0.39435053931009,
1398,0.955,0.39387533853662,
1399,0.955,0.39349608067633,
1400,0.955,0.39323604311936,
1401,0.925,0.3407241422804,
1402,0.845,0.34150189924837,
1403,0.82,0.35232549879766,
1404,0.88,0.35765028866215,
1405,0.925,0.37112336725317,
1406,0.935,0.42232985297827,
1407,0.92,0.46709631719819,
1408,0.9,0.50246688593968,
1409,0.88,0.55339251952331,
1410,0.88,0.53503529026531,
1411,0.89,0.53299991589907,
1412,0.905,0.51925464215048,
1413,0.92,0.47383073644228,
1414,0.95,0.42178594212509,
1415,0.94,0.38518930324039,
1416,0.92,0.36853899213167,
1417,0.92,0.36119328644344,
1418,0.93,0.35960938934114,
1419,0.935,0.36646067819653,
1420,0.945,0.3861577649026,
1421,0.935,0.40495497839315,
1422,0.92,0.42398173413835,
1423,0.915,0.43422961529496,
1424,0.915,0.43025369543517,
1425,0.915,0.42531187890444,
1426,0.925,0.41353410596961,
1427,0.93,0.40773485523713,
1428,0.95,0.39214752471818,
1429,0.95,0.37770802332899,
1430,0.945,0.3617032748299,
1431,0.93,0.35755491685696,
1432,0.93,0.36030460168472,
1433,0.945,0.36948917604549,
1434,0.95,0.38264400463272,
1435,0.945,0.3949768128889,
1436,0.93,0.40395639471835,
1437,0.925,0.41093024057538,
1438,0.92,0.41052291038815,
1439,0.925,0.41071694472283,
1440,0.925,0.40412056486494,
1441,0.94,0.39604812744119,
1442,0.95,0.38669971222404,
1443,0.955,0.3793083622045,
1444,0.955,0.37475421375039,
1445,0.955,0.37025062342797,
1446,0.955,0.37124212268775,
1447,0.955,0.37566767823593,
1448,0.955,0.37981991119174,
1449,0.95,0.38503075408292,
1450,0.95,0.39040209702035,
1451,0.945,0.39326474927939,
1452,0.945,0.39449553343676,
1453,0.945,0.39383686684284,
1454,0.95,0.39165395995777,
1455,0.95,0.38743759645999,
1456,0.95,0.38314262579411,
1457,0.955,0.37953723766452,
1458,0.955,0.37703014729453,
1459,0.955,0.37575302815202,
1460,0.955,0.37568333118138,
1461,0.955,0.37667341079499,
1462,0.95,0.3784425367872,
1463,0.95,0.38289281786306,
1464,0.95,0.38409286422875,
1465,0.95,0.38485512798586,
1466,0.95,0.38492895215471,
1467,0.95,0.38425259169786,
1468,0.95,0.38298336044274,
1469,0.95,0.38142742484135,
1470,0.95,0.37990278989109,
1471,0.955,0.37864374814864,
1472,0.955,0.37781649369644,
1473,0.955,0.3774826686829,
1474,0.955,0.37760226193267,
1475,0.955,0.37807094391661,
1476,0.955,0.37874427622907,
1477,0.95,0.37941223842652,
1478,0.95,0.37989183529347,
1479,0.95,0.38004906635968,
1480,0.95,0.37981045318524,
1481,0.95,0.37920219011242,
1482,0.95,0.37833450244621,
1483,0.95,0.37737681747773,
1484,0.955,0.37644566962407,
1485,0.955,0.37566313972761,
1486,0.96,0.37511418363996,
1487,0.96,0.37482026804155,
1488,0.96,0.37474499762279,
1489,0.955,0.37482302971899,
1490,0.95,0.37497925823831,
1491,0.95,0.375129311977,
1492,0.95,0.3752027889717,
1493,0.95,0.375117943283,
1494,0.95,0.37485936067802,
1495,0.95,0.37444390091492,
1496,0.95,0.37392556407538,
1497,0.95,0.37338225563734,
1498,0.955,0.37288564961913,
1499,0.955,0.37246142560053,
1500,0.955,0.37212914446326,
1501,0.925,0.32366533647593,
1502,0.89,0.31506541154316,
1503,0.875,0.32057362857144,
1504,0.88,0.32850127711653,
1505,0.91,0.34249085280707,
1506,0.95,0.37022364876951,
1507,0.93,0.40464414636616,
1508,0.93,0.42749266241015,
1509,0.915,0.45666648769992,
1510,0.91,0.45583581704081,
1511,0.91,0.46428698656355,
1512,0.91,0.45231981888138,
1513,0.93,0.42729604549146,
1514,0.935,0.39426195549436,
1515,0.925,0.37085178454787,
1516,0.92,0.3591153339299,
1517,0.925,0.34817966331358,
1518,0.94,0.34506688038996,
1519,0.955,0.35049941402523,
1520,0.955,0.36591354372627,
1521,0.95,0.37299669535699,
1522,0.945,0.3873771719569,
1523,0.935,0.38753203493036,
1524,0.935,0.38702184634686,
1525,0.94,0.38505905836766,
1526,0.945,0.38336106760334,
1527,0.94,0.38544091002293,
1528,0.955,0.35979835183912,
1529,0.955,0.35790834846244,
1530,0.955,0.3593757332094,
1531,0.955,0.35428748939346,
1532,0.94,0.35863640057035,
1533,0.945,0.36479136265081,
1534,0.945,0.37757351470587,
1535,0.935,0.38270791600668,
1536,0.935,0.38631956766516,
1537,0.935,0.38725143081998,
1538,0.935,0.38493947677395,
1539,0.935,0.3797732189439,
1540,0.945,0.3730917657212,
1541,0.95,0.36645928726842,
1542,0.95,0.36100462713544,
1543,0.95,0.35727960516988,
1544,0.95,0.35527489168766,
1545,0.955,0.35480939090758,
1546,0.955,0.35570509243159,
1547,0.955,0.35780005325239,
1548,0.95,0.36079928859569,
1549,0.95,0.36420134616107,
1550,0.95,0.36730635810791,
1551,0.95,0.36947556260385,
1552,0.95,0.37033599853743,
1553,0.95,0.36987011553944,
1554,0.95,0.36838543991418,
1555,0.955,0.36633254844401,
1556,0.95,0.36413789134018,
1557,0.955,0.36213987063064,
1558,0.955,0.36055023344777,
1559,0.955,0.35945636226419,
1560,0.955,0.35889447746627,
1561,0.96,0.3588363673199,
1562,0.955,0.35916987614953,
1563,0.95,0.35970087247439,
1564,0.95,0.36018140020726,
1565,0.95,0.36041507354988,
1566,0.95,0.3603050037699,
1567,0.95,0.35987085824097,
1568,0.95,0.35923135193201,
1569,0.95,0.35853547828073,
1570,0.96,0.35790629469538,
1571,0.96,0.35744251065866,
1572,0.96,0.35717773546448,
1573,0.96,0.35710874022181,
1574,0.96,0.35720170943813,
1575,0.96,0.35737595719159,
1576,0.955,0.35754097921292,
1577,0.95,0.35759907022167,
1578,0.95,0.35748316550678,
1579,0.95,0.35715172016866,
1580,0.95,0.35662487808717,
1581,0.95,0.35596409262955,
1582,0.95,0.35525439247401,
1583,0.95,0.35458477683727,
1584,0.96,0.35403352322312,
1585,0.96,0.35364117950821,
1586,0.96,0.35342502566431,
1587,0.96,0.3533828344607,
1588,0.96,0.35347292432298,
1589,0.955,0.35360493706427,
1590,0.95,0.35370483694928,
1591,0.95,0.35371590915056,
1592,0.95,0.35360894990349,
1593,0.95,0.35336839547247,
1594,0.95,0.35300462047621,
1595,0.955,0.35256509530907,
1596,0.955,0.35208782934329,
1597,0.96,0.35162281611548,
1598,0.96,0.35120176623666,
1599,0.96,0.35084972689425,
1600,0.96,0.35058336562492,
1601,0.93,0.31745467199134,
1602,0.905,0.29831458975418,
1603,0.895,0.30244456977693,
1604,0.9,0.31111369320168,
1605,0.935,0.32569541814856,
1606,0.935,0.35153874889636,
1607,0.94,0.37012172680282,
1608,0.925,0.38864272077663,
1609,0.925,0.41156601496492,
1610,0.92,0.42325321388938,
1611,0.92,0.42100567672183,
1612,0.92,0.41388256466486,
1613,0.94,0.39248641044498,
1614,0.945,0.36605120545244,
1615,0.945,0.34702463306926,
1616,0.94,0.33778653337824,
1617,0.935,0.32890528656507,
1618,0.945,0.32655450523257,
1619,0.955,0.33828049862335,
1620,0.96,0.34781557266639,
1621,0.95,0.35387040833671,
1622,0.94,0.36980607249925,
1623,0.94,0.36908594336852,
1624,0.94,0.36843483148925,
1625,0.94,0.3672622240566,
1626,0.945,0.36680858069148,
1627,0.955,0.36856042482772,
1628,0.96,0.37071454349026,
1629,0.95,0.36870191669056,
1630,0.955,0.34033592349778,
1631,0.95,0.34269254805736,
1632,0.94,0.34594908729249,
1633,0.945,0.3498365948678,
1634,0.945,0.35406405916822,
1635,0.945,0.36129656853357,
1636,0.935,0.36085441722351,
1637,0.935,0.3593354781697,
1638,0.94,0.35656556367244,
1639,0.95,0.35298558084165,
1640,0.95,0.34935934999886,
1641,0.955,0.34392543088822,
1642,0.965,0.33976791364825,
1643,0.96,0.33698992612911,
1644,0.96,0.33561648438604,
1645,0.96,0.33551072096828,
1646,0.96,0.33652602777892,
1647,0.965,0.33848537607199,
1648,0.955,0.34109928919101,
1649,0.955,0.3439010854745,
1650,0.955,0.3462897795633,
1651,0.955,0.34779493276592,
1652,0.955,0.34819017742052,
1653,0.95,0.34754641290261,
1654,0.95,0.34616682028732,
1655,0.955,0.34442127696004,
1656,0.95,0.3426257349736,
1657,0.96,0.34102544914414,
1658,0.96,0.3397782035655,
1659,0.96,0.33896369773206,
1660,0.965,0.33859840267313,
1661,0.965,0.33863200898285,
1662,0.955,0.33894561480525,
1663,0.955,0.34284517208352,
1664,0.955,0.34289701065225,
1665,0.955,0.36865621536202,
1666,0.955,0.36873494197578,
1667,0.955,0.36890239892679,
1668,0.955,0.36913873454731,
1669,0.96,0.36505047665103,
1670,0.96,0.36498378664902,
1671,0.96,0.3649665080806,
1672,0.96,0.36499582151366,
1673,0.96,0.36502619160151,
1674,0.96,0.36505990017223,
1675,0.96,0.36956409760251,
1676,0.96,0.36927478600603,
1677,0.955,0.36892916043905,
1678,0.955,0.36854691442353,
1679,0.955,0.36816232902102,
1680,0.955,0.367807686304,
1681,0.96,0.36750321057616,
1682,0.96,0.36722622905633,
1683,0.96,0.3669527099518,
1684,0.965,0.36668015351205,
1685,0.965,0.36641458334378,
1686,0.965,0.36615388616993,
1687,0.965,0.36592054364873,
1688,0.965,0.3657207112882,
1689,0.96,0.36559188648412,
1690,0.96,0.36552887151709,
1691,0.96,0.36553055395344,
1692,0.96,0.36556624389327,
1693,0.96,0.3655710323168,
1694,0.96,0.36549807554795,
1695,0.965,0.36534543840684,
1696,0.965,0.3651415574393,
1697,0.965,0.36490196128909,
1698,0.965,0.36463589762737,
1699,0.965,0.36435674814595,
1700,0.965,0.3640721836486,
1701,0.93,0.29735555294063,
1702,0.915,0.27406904249382,
